Onnett_id;Osall_id;Henkilo_id;Osnro;Kulj_matk;Ikä;Sukupuoli;Kortti;Seuraus;Seuraussel;Kulj_kans;Ajokortlk;Ajokortikä
6913367;11649568;11488392;1;KU;58;M; ;0;ei henkilövahinkoa;SF ;ABC         ;28
6913367;11649569;11488393;2;KU;33;N; ;0;ei henkilövahinkoa;SF ;BC          ;16
6902320;11649570;11488394;1;KU;65;N; ;0;ei henkilövahinkoa;SF ;            ;43
6902320;11649571;11488395;2;KU;54;M; ;0;ei henkilövahinkoa;SF ;            ;36
6891643;11649572;11488396;1;KU;22;M; ;0;ei henkilövahinkoa;SF ;            ;4
6891643;11649573;11488397;2;MA;28;M; ;L;loukkaantunut;EV ;            ;
6891643;11649573;11488398;2;KU;27;M; ;0;ei henkilövahinkoa;EV ;            ;
6868501;11649574;11488399;1;KU;53;M; ;0;ei henkilövahinkoa;SF ;            ;35
6868501;11649575;11488400;2;KU;61;M; ;L;loukkaantunut;   ;            ;
6902812;11649576;11488401;1;KU;49;N; ;0;ei henkilövahinkoa;SF ;            ;18
6902812;11649577;11488402;2;KU;14;M;O;L;loukkaantunut;   ;EI          ;
6902812;11649577;11488403;2;MA;11;M; ;0;ei henkilövahinkoa;   ;            ;
6814780;11649585;11488411;1;KU;51;M; ;0;ei henkilövahinkoa;SF ;B           ;17
6814780;11649586;11488412;2;KU;22;M; ;0;ei henkilövahinkoa;   ;            ;3
6903422;11649589;11488415;1;KU;29;N; ;0;ei henkilövahinkoa;SF ;B           ;11
6903422;11649590;11488416;2;XX;; ; ;-;NA;   ;            ;
6890705;11649593;11488420;1;KU;18;M; ;0;ei henkilövahinkoa;SF ;B           ;
6890705;11649594;11488421;2;KU;24;M; ;0;ei henkilövahinkoa;SF ;            ;7
6890705;11649595;11488422;3;KU;62;M; ;0;ei henkilövahinkoa;SF ;            ;45
6884288;11649599;11488426;1;KU;53;N; ;L;loukkaantunut;SF ;ABEC        ;35
6884288;11649599;11488427;1;MA;8;N; ;L;loukkaantunut;SF ;            ;
6869027;11649600;11488428;1;KU;18;N; ;0;ei henkilövahinkoa;SF ;B           ;
6869027;11649601;11488429;2;KU;52;M; ;0;ei henkilövahinkoa;SF ;ABC         ;34
6902785;11645385;11488430;1;KU;60;M; ;0;ei henkilövahinkoa;SF ;ABE         ;42
6902785;11645386;11488431;2;KU;25;M; ;L;loukkaantunut;SF ;            ;7
6902785;11645386;11488432;2;MA;23;N; ;K;kuollut;SF ;            ;
6891696;11645387;11488433;1;KU;46;M; ;0;ei henkilövahinkoa;SF ;ABC         ;29
6903425;11645393;11488707;1;KU;79;M; ;0;ei henkilövahinkoa;SF ;ABE         ;47
6913268;11645394;11488708;1;KU;25;M;O;L;loukkaantunut;SF ;EI          ;6
6919751;11645396;11488710;1;KU;45;N; ;0;ei henkilövahinkoa;SF ;AB          ;27
6919751;11645397;11488711;2;KU;64;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;46
6903426;11645398;11488712;1;KU;25;M; ;0;ei henkilövahinkoa;PK ;AB          ;1
6903426;11645399;11488713;2;KU;46;M; ;L;loukkaantunut;SF ;            ;
6880031;11645400;11488714;1;KU;23;M; ;L;loukkaantunut;   ;A2BEC1EC    ;0
6912008;11645401;11488715;1;KU;45;M; ;0;ei henkilövahinkoa;SF ;            ;27
6912008;11645402;11488716;2;KU;17;N; ;L;loukkaantunut;SF ;            ;2
6868973;11645403;11488717;1;KU;40;M; ;0;ei henkilövahinkoa;   ;            ;
6892285;11645409;11488724;1;KU;15;N; ;L;loukkaantunut;SF ;AM          ;0
6892285;11645410;11488725;2;KU;16;M; ;0;ei henkilövahinkoa;SF ;AM          ;
6842949;11645411;11488726;1;KU;26;N; ;L;loukkaantunut;   ;B           ;0
6842949;11645411;11488727;1;MA;36;M; ;0;ei henkilövahinkoa;   ;            ;
6902326;11645412;11488728;1;KU;15;M; ;0;ei henkilövahinkoa;SF ;            ;1
6902326;11645412;11488729;1;MA;16;N; ;L;loukkaantunut;   ;            ;
6864629;11645413;11488730;1;KU;34;M; ;0;ei henkilövahinkoa;SF ;B           ;1
6864629;11645413;11488731;1;MA;27;N; ;L;loukkaantunut;SF ;            ;
6864629;11645413;11488732;1;MA;40;M; ;0;ei henkilövahinkoa;   ;            ;
6892286;11645418;11488737;1;KU;55;M; ;0;ei henkilövahinkoa;IR ;            ;10
6892286;11645419;11488738;2;KU;23;M; ;0;ei henkilövahinkoa;SF ;            ;5
6867515;11645422;11488741;1;KU;64;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;42
6867515;11645423;11488742;2;KU;59;M; ;L;loukkaantunut;SF ;ABE         ;27
6866710;11645424;11488743;1;KU;27;M; ;0;ei henkilövahinkoa;SF ;            ;9
6866710;11645425;11488744;2;KU;15;M; ;0;ei henkilövahinkoa;SF ;            ;
6912965;11645426;11488745;1;KU;68;M; ;0;ei henkilövahinkoa;SF ;AB          ;48
6912965;11645426;11488746;1;MA;66;N; ;0;ei henkilövahinkoa;SF ;            ;
6912965;11645427;11488747;2;KU;83;N; ;0;ei henkilövahinkoa;SF ;            ;31
6842950;11645428;11488748;1;MA;;M; ;0;ei henkilövahinkoa;SF ;            ;
6842950;11645428;11488749;1;KU;15;N; ;0;ei henkilövahinkoa;SF ;            ;
6842950;11645429;11488750;2;KU;35;M; ;0;ei henkilövahinkoa;SF ;            ;18
6912968;11645438;11488758;1;KU;22;M; ;0;ei henkilövahinkoa;SF ;B           ;3
6912011;11645439;11488759;1;KU;79;M; ;0;ei henkilövahinkoa;SF ;ABE         ;48
6912011;11645440;11488760;2;JK;79;N; ;L;loukkaantunut;   ;            ;
6912969;11645445;11488766;1;KU;54;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;36
6912969;11645445;11488767;1;MA;59;N; ;0;ei henkilövahinkoa;SF ;            ;
6912969;11645446;11488768;2;KU;17;N; ;0;ei henkilövahinkoa;SF ;            ;
6890596;11645447;11488769;1;KU;17;M;O;0;ei henkilövahinkoa;   ;EI          ;0
6890596;11645447;11488770;1;MA;19;M; ;L;loukkaantunut;   ;            ;
6890596;11645447;11488771;1;MA;18;M; ;0;ei henkilövahinkoa;   ;            ;
6866714;11645451;11488776;1;KU;26;M; ;0;ei henkilövahinkoa;SF ;ABC         ;9
6866714;11645452;11488777;2;KU;33;M; ;0;ei henkilövahinkoa;SF ;ABC         ;15
6866714;11645453;11488778;3;KU;51;M; ;0;ei henkilövahinkoa;SF ;ABECEDE     ;
6902786;11645666;11488782;1;KU;45;N; ;L;loukkaantunut;SF ;ABE         ;28
6902328;11645667;11488783;1;KU;18;M; ;0;ei henkilövahinkoa;SF ;B           ;
6902328;11645668;11488784;2;KU;21;M; ;0;ei henkilövahinkoa;SF ;AB          ;4
6903757;11645669;11488785;1;KU;54;M; ;0;ei henkilövahinkoa;SF ;            ;36
6903757;11645670;11488786;2;KU;52;M; ;0;ei henkilövahinkoa;SF ;ABECEDE     ;34
6912013;11645671;11488787;1;KU;66;N; ;0;ei henkilövahinkoa;SF ;            ;46
6912013;11645672;11488788;2;XX;; ; ;-;NA;   ;            ;
6912970;11645673;11488789;1;KU;80;M; ;0;ei henkilövahinkoa;SF ;AB          ;46
6912970;11645674;11488790;2;KU;79;N; ;L;loukkaantunut;SF ;            ;
6903758;11645675;11483121;1;KU;25;M; ;0;ei henkilövahinkoa;SF ;            ;7
6903758;11645676;11483122;2;KU;62;M; ;0;ei henkilövahinkoa;SF ;ABE         ;41
6903639;11645677;11483123;1;KU;64;M; ;0;ei henkilövahinkoa;SF ;            ;47
6903639;11645678;11483124;2;KU;35;M; ;0;ei henkilövahinkoa;SF ;            ;17
6890597;11645679;11483125;1;KU;28;M; ;L;loukkaantunut;SF ;ABC         ;8
6890598;11645681;11483126;1;KU;20;M; ;0;ei henkilövahinkoa;SF ;BC          ;3
6890598;11645682;11483127;2;KU;16;M; ;0;ei henkilövahinkoa;SF ;A1          ;
6890598;11645682;11483128;2;MA;15;M; ;0;ei henkilövahinkoa;SF ;            ;
6819591;11645683;11483129;1;KU;35;M;O;0;ei henkilövahinkoa;   ;EI          ;
6903431;11645685;11483131;1;KU;31;M; ;0;ei henkilövahinkoa;SF ;BECE        ;13
6903431;11645685;11483132;1;KU;43;M; ;0;ei henkilövahinkoa;EV ;AB          ;
6912014;11645686;11483133;1;KU;65;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;46
6912014;11645687;11483134;2;XX;; ; ;-;NA;   ;            ;
6912971;11645688;11483135;1;KU;26;N; ;0;ei henkilövahinkoa;SF ;B           ;8
6912971;11645689;11483136;2;KU;26;N; ;0;ei henkilövahinkoa;SF ;B           ;5
6899886;11645690;11483137;1;KU;16;M; ;L;loukkaantunut;SF ;            ;0
6899886;11645690;11483138;1;MA;17;M; ;0;ei henkilövahinkoa;SF ;            ;
6899886;11645691;11483139;2;KU;15;M; ;0;ei henkilövahinkoa;SF ;            ;1
6912972;11645692;11483140;1;KU;16;N; ;0;ei henkilövahinkoa;SF ;            ;
6912972;11645693;11483141;2;KU;14;M; ;L;loukkaantunut;   ;            ;
6902793;11645699;11483147;1;KU;79;N; ;0;ei henkilövahinkoa;SF ;AB          ;44
6892627;11645700;11483148;1;KU;51;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;34
6892627;11645701;11483149;2;KU;23;M; ;L;loukkaantunut;SF ;A2B         ;1
6912231;11645705;11483153;1;KU;19;M; ;0;ei henkilövahinkoa;   ;A1B         ;
6912231;11645705;11483154;1;MA;19;M; ;0;ei henkilövahinkoa;   ;            ;
6912231;11645705;11483155;1;MA;19;M; ;0;ei henkilövahinkoa;   ;            ;
6892288;11645710;11483160;1;KU;67;M; ;0;ei henkilövahinkoa;SF ;            ;47
6891713;11645711;11483161;1;KU;87;M; ;L;loukkaantunut;S  ;            ;
6891441;11645714;11483164;1;KU;24;M; ;0;ei henkilövahinkoa;SF ;B           ;7
6891441;11645715;11483165;2;JK;10;M; ;0;ei henkilövahinkoa;   ;            ;
6892289;11645716;11483166;1;KU;44;N; ;0;ei henkilövahinkoa;EV ;B           ;
6892289;11645717;11483167;2;KU;16;N; ;L;loukkaantunut;SF ;AM          ;1
6892289;11645717;11483168;2;MA;16;N; ;L;loukkaantunut;SF ;            ;
6868920;11645718;11483169;1;KU;18;N;X;0;ei henkilövahinkoa;SF ;B           ;0
6868920;11645719;11483170;2;KU;27;M; ;L;loukkaantunut;SF ;            ;
6842171;11645720;11483171;1;KU;19;N; ;0;ei henkilövahinkoa;SF ;B           ;0
6842171;11645721;11483172;2;KU;15;M;O;L;loukkaantunut;SF ;EI          ;0
6890600;11645727;11483178;1;KU;43;M; ;0;ei henkilövahinkoa;SF ;ABE         ;26
6890600;11645728;11483179;2;KU;61;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;44
6890600;11645729;11483180;3;XX;; ; ;-;NA;   ;            ;
6842901;11645952;11483194;1;KU;65;M; ;0;ei henkilövahinkoa;S  ;ABC         ;
6890601;11645953;11483195;1;KU;36;M; ;0;ei henkilövahinkoa;SF ;            ;18
6890601;11645954;11483196;2;KU;71;N; ;L;loukkaantunut;SF ;            ;
6890602;11645955;11483197;1;KU;57;M; ;0;ei henkilövahinkoa;SF ;            ;
6788634;11645956;11483198;1;XX;; ; ;-;NA;   ;            ;
6768159;11645957;11483199;1;XX;; ; ;-;NA;   ;            ;
6842180;11645981;11483493;1;KU;28;M; ;0;ei henkilövahinkoa;TR ;B           ;3
6842180;11645982;11483494;2;KU;18;M; ;0;ei henkilövahinkoa;SF ;A1B         ;
6903436;11645983;11483495;1;KU;21;N;X;0;ei henkilövahinkoa;SF ;B           ;
6903436;11645984;11483496;2;KU;18;M;X;0;ei henkilövahinkoa;SF ;B           ;
6902333;11645985;11483497;1;KU;67;M; ;0;ei henkilövahinkoa;SF ;ABE         ;44
6891375;11645986;11483498;1;KU;40;N; ;0;ei henkilövahinkoa;SF ;B           ;22
6891375;11645987;11483499;2;KU;52;M; ;L;loukkaantunut;SF ;ABE         ;34
6891604;11645988;11483500;1;KU;63;M; ;0;ei henkilövahinkoa;SF ;ABE         ;45
6891604;11645989;11483501;2;KU;53;M;U;0;ei henkilövahinkoa;EV ;UL          ;
6844851;11645990;11483502;1;KU;28;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;10
6844851;11645991;11483503;2;KU;57;M;O;0;ei henkilövahinkoa;SF ;EI          ;
6902719;11645992;11483504;1;KU;68;M; ;0;ei henkilövahinkoa;SF ;            ;45
6902719;11645993;11483505;2;KU;50;N; ;0;ei henkilövahinkoa;SF ;            ;32
6902719;11645994;11483506;3;KU;33;M; ;0;ei henkilövahinkoa;SF ;            ;16
6867531;11645995;11483507;1;KU;32;N; ;L;loukkaantunut;SF ;            ;14
6868519;11645996;11483508;1;KU;44;N; ;0;ei henkilövahinkoa;T  ;            ;5
6868519;11645997;11483509;2;KU;48;N; ;0;ei henkilövahinkoa;SF ;            ;29
6791486;11646003;11483518;1;KU;79;N; ;0;ei henkilövahinkoa;SF ;            ;25
6791486;11646004;11483519;2;KU;18;M; ;0;ei henkilövahinkoa;SF ;            ;
6861694;11646005;11483520;1;MA;30;M; ;0;ei henkilövahinkoa;SF ;            ;
6861694;11646005;11483521;1;KU;23;N; ;0;ei henkilövahinkoa;SF ;B           ;
6892291;11646009;11483528;1;KU;40;N; ;0;ei henkilövahinkoa;SF ;B           ;22
6892291;11646010;11483529;2;KU;25;N; ;0;ei henkilövahinkoa;SF ;B           ;7
6866603;11646013;11483533;1;KU;44;M; ;0;ei henkilövahinkoa;SF ;ABE         ;27
6866603;11646014;11483534;2;KU;26;M; ;0;ei henkilövahinkoa;D  ;B           ;
6863461;11646015;11483535;1;KU;26;M; ;0;ei henkilövahinkoa;SF ;ABC         ;7
6863461;11646016;11483536;2;KU;18;N; ;L;loukkaantunut;SF ;AM          ;2
6863461;11646016;11483537;2;MA;18;N; ;L;loukkaantunut;SF ;            ;
6844122;11646017;11483538;1;KU;29;M; ;0;ei henkilövahinkoa;SF ;B           ;9
6844122;11646017;11483539;1;MA;27;N; ;0;ei henkilövahinkoa;SF ;            ;
6844122;11646229;11483540;2;KU;23;M; ;0;ei henkilövahinkoa;SF ;            ;6
6842181;11646232;11483543;1;KU;25;M; ;0;ei henkilövahinkoa;SF ;ABC         ;6
6842181;11646232;11483544;1;MA;21;M; ;0;ei henkilövahinkoa;SF ;            ;
6842181;11646233;11483545;2;KU;23;N; ;L;loukkaantunut;SF ;            ;
6869005;11646238;11483550;1;KU;60;M; ;0;ei henkilövahinkoa;SF ;            ;43
6869005;11646239;11483551;2;KU;86;M; ;L;loukkaantunut;SF ;            ;48
6869005;11646239;11483552;2;MA;83;N; ;L;loukkaantunut;SF ;            ;
6869005;11646240;11483553;3;KU;27;M; ;0;ei henkilövahinkoa;SF ;            ;9
6869005;11646240;11483554;3;MA;29;N; ;0;ei henkilövahinkoa;SF ;            ;
6769715;11646245;11483562;1;KU;19;M;X;0;ei henkilövahinkoa;SF ;B           ;
6866612;11646248;11483831;1;KU;17;M; ;0;ei henkilövahinkoa;SF ;A1          ;2
6866612;11646249;11483832;2;KU;16;M; ;L;loukkaantunut;SF ;HARJ        ;1
6769716;11646252;11483836;1;KU;49;N; ;0;ei henkilövahinkoa;SF ;AB          ;31
6769716;11646253;11483837;2;KU;55;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;
6842186;11646254;11483838;1;KU;68;N; ;0;ei henkilövahinkoa;SF ;            ;43
6842186;11646255;11483839;2;KU;55;M; ;0;ei henkilövahinkoa;SF ;            ;37
6902337;11646260;11483844;1;KU;48;M; ;0;ei henkilövahinkoa;SF ;ABE         ;30
6902337;11646261;11483845;2;KU;55;N; ;L;loukkaantunut;SF ;            ;
6892293;11646262;11483846;1;KU;53;M; ;0;ei henkilövahinkoa;SF ;            ;36
6892293;11646262;11483847;1;MA;16;M; ;0;ei henkilövahinkoa;SF ;            ;
6892293;11646263;11483848;2;JK;68;N; ;L;loukkaantunut;   ;            ;
6892294;11646264;11483849;1;KU;52;M; ;L;loukkaantunut;SF ;AB          ;34
6892294;11646265;11483850;2;KU;24;M; ;0;ei henkilövahinkoa;SF ;BEC1EC      ;6
6911897;11646266;11483851;1;KU;18;N;X;0;ei henkilövahinkoa;SF ;B           ;
6911897;11646267;11483852;2;KU;45;M; ;0;ei henkilövahinkoa;SF ;B           ;3
6902338;11646268;11483853;1;KU;43;M; ;0;ei henkilövahinkoa;GB ;            ;
6890615;11646269;11483854;1;KU;30;N; ;L;loukkaantunut;SF ;B           ;12
6890615;11646270;11483855;2;KU;18;M; ;0;ei henkilövahinkoa;SF ;A2B         ;0
6867652;11646271;11483856;1;KU;18;M;X;0;ei henkilövahinkoa;SF ;B           ;
6788658;11646272;11483857;1;KU;44;M; ;0;ei henkilövahinkoa;IRQ;B           ;16
6788658;11646273;11483858;2;XX;; ; ;-;NA;   ;            ;
6813356;11646285;11483873;1;KU;48;N; ;0;ei henkilövahinkoa;SF ;ABC         ;31
6813356;11646286;11483874;2;KU;29;N; ;0;ei henkilövahinkoa;SF ;B           ;8
6813356;11646287;11483875;3;KU;65;N; ;0;ei henkilövahinkoa;SF ;ABE         ;41
6813356;11646288;11483876;4;KU;43;N; ;0;ei henkilövahinkoa;SF ;BE          ;23
6813357;11646289;11483877;1;KU;22;M; ;0;ei henkilövahinkoa;SF ;ABEC1E      ;4
6813357;11646290;11483878;2;KU;15;N; ;0;ei henkilövahinkoa;SF ;AM          ;
6844142;11646292;11483880;1;KU;61;M; ;L;loukkaantunut;SF ;            ;
6844142;11646293;11483881;2;KU;58;M; ;0;ei henkilövahinkoa;SF ;            ;32
6903749;11646294;11483882;1;KU;56;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;38
6903749;11646295;11483883;2;KU;42;M; ;0;ei henkilövahinkoa;SF ;B           ;19
6903750;11646511;11483888;1;KU;49;M;O;0;ei henkilövahinkoa;SF ;EI          ;
6912981;11646512;11483889;1;KU;67;M; ;0;ei henkilövahinkoa;SF ;ABECD       ;44
6912981;11646513;11483890;2;KU;18;N; ;0;ei henkilövahinkoa;SF ;B           ;
6912981;11646514;11483891;3;KU;18;M; ;0;ei henkilövahinkoa;SF ;B           ;
6903751;11646516;11483893;1;KU;19;M; ;0;ei henkilövahinkoa;SF ;B           ;
6903751;11646517;11483894;2;KU;29;M; ;0;ei henkilövahinkoa;SF ;B           ;11
6912982;11646518;11483895;1;KU;24;M; ;L;loukkaantunut;   ;B           ;1
6904791;11646519;11483896;1;KU;64;N; ;0;ei henkilövahinkoa;SF ;AB          ;46
6904791;11646519;11483897;1;MA;68;M; ;0;ei henkilövahinkoa;SF ;            ;
6904791;11646520;11483898;2;KU;57;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;35
6913371;11646521;11483899;1;KU;36;N; ;0;ei henkilövahinkoa;SF ;B           ;19
6913371;11646522;11483900;2;KU;48;N; ;L;loukkaantunut;SF ;            ;24
6890627;11646525;11483903;1;KU;21;M; ;0;ei henkilövahinkoa;SF ;AB          ;3
6890627;11646526;11483904;2;KU;48;N; ;0;ei henkilövahinkoa;SF ;ABC         ;30
6890627;11646527;11483905;3;KU;43;M; ;0;ei henkilövahinkoa;SF ;BCD         ;6
6892297;11646536;11483914;1;KU;32;N; ;0;ei henkilövahinkoa;SF ;B           ;14
6768082;11646540;11483918;1;KU;52;M; ;L;loukkaantunut;SF ;            ;
6768082;11646541;11483919;2;KU;45;M; ;0;ei henkilövahinkoa;SF ;            ;
6842959;11646544;11484187;1;KU;53;N; ;0;ei henkilövahinkoa;SF ;            ;35
6842959;11646545;11484188;2;KU;20;N; ;0;ei henkilövahinkoa;SF ;            ;
6844790;11646546;11484189;1;KU;25;M; ;0;ei henkilövahinkoa;SF ;B           ;8
6844790;11646546;11484190;1;MA;63;M; ;0;ei henkilövahinkoa;SF ;            ;
6844790;11646546;11484191;1;MA;43;M; ;0;ei henkilövahinkoa;SF ;            ;
6844790;11646547;11484192;2;KU;66;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;46
6891498;11646559;11484206;1;KU;18;M; ;L;loukkaantunut;SF ;B           ;0
6891498;11646559;11484207;1;MA;17;M; ;L;loukkaantunut;SF ;            ;
6912983;11646560;11484208;1;KU;27;M; ;0;ei henkilövahinkoa;SF ;B           ;9
6912983;11646560;11484209;1;MA;53;N; ;L;loukkaantunut;SF ;            ;
6912983;11646561;11484210;2;KU;44;N; ;0;ei henkilövahinkoa;SF ;B           ;24
6866621;11646565;11484215;1;KU;69;N; ;0;ei henkilövahinkoa;SF ;            ;40
6866621;11646565;11484216;1;MA;;M; ;0;ei henkilövahinkoa;SF ;            ;
6866621;11646566;11484217;2;KU;21;M; ;0;ei henkilövahinkoa;SF ;            ;
6902344;11646567;11484218;1;KU;74;M; ;0;ei henkilövahinkoa;SF ;ABE         ;45
6902344;11646568;11484219;2;KU;38;M; ;0;ei henkilövahinkoa;SF ;            ;21
6902345;11646570;11484221;1;KU;67;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;44
6902345;11646571;11484222;2;KU;22;N; ;0;ei henkilövahinkoa;SF ;B           ;5
6912992;11646573;11484225;1;KU;41;M; ;0;ei henkilövahinkoa;EV ;BC          ;4
6902346;11646574;11484226;1;KU;45;M; ;0;ei henkilövahinkoa;SF ;            ;29
6902346;11646575;11484227;2;KU;43;N; ;0;ei henkilövahinkoa;SF ;            ;25
6911902;11646580;11484234;1;KU;25;M; ;0;ei henkilövahinkoa;SF ;            ;8
6911902;11646794;11484235;2;KU;65;M; ;L;loukkaantunut;SF ;            ;
6911903;11646799;11484241;1;MA;15;M; ;0;ei henkilövahinkoa;SF ;            ;
6911903;11646799;11484242;1;KU;48;N; ;0;ei henkilövahinkoa;SF ;AB          ;30
6911903;11646800;11484243;2;JK;5;M; ;L;loukkaantunut;   ;            ;
6890636;11646801;11484244;1;KU;15;M; ;0;ei henkilövahinkoa;SF ;            ;
6890636;11646801;11484245;1;MA;14;M; ;L;loukkaantunut;SF ;            ;
6866626;11646804;11484248;1;KU;62;N; ;0;ei henkilövahinkoa;SF ;ABE         ;36
6866626;11646805;11484249;2;KU;54;N; ;0;ei henkilövahinkoa;SF ;B           ;9
6910827;11646816;11484261;1;KU;60;N; ;0;ei henkilövahinkoa;SF ;            ;43
6910827;11646817;11484262;2;KU;27;M; ;0;ei henkilövahinkoa;SF ;            ;10
6890637;11646822;11484267;2;KU;28;N; ;0;ei henkilövahinkoa;SF ;B           ;11
6919759;11646823;11484268;1;KU;44;M; ;L;loukkaantunut;SF ;ABEC        ;26
6919759;11646823;11484269;1;MA;4;M; ;L;loukkaantunut;   ;            ;
6919759;11646823;11484270;1;MA;6;M; ;L;loukkaantunut;   ;            ;
6919759;11646824;11484271;2;MA;5;N; ;L;loukkaantunut;   ;            ;
6919759;11646824;11484272;2;MA;5;N; ;L;loukkaantunut;   ;            ;
6919759;11646824;11484273;2;KU;26;N; ;L;loukkaantunut;SF ;B           ;8
6902347;11646825;11484539;1;KU;57;N; ;0;ei henkilövahinkoa;SF ;AB          ;39
6902347;11646826;11484540;2;KU;68;N; ;0;ei henkilövahinkoa;SF ;            ;
6910377;11646827;11484541;1;KU;40;M; ;0;ei henkilövahinkoa;SF ;BE          ;22
6910377;11646828;11484542;2;KU;16;M; ;L;loukkaantunut;SF ;A1          ;1
6902718;11646829;11484543;1;KU;16;N; ;0;ei henkilövahinkoa;SF ;            ;1
6902718;11646829;11484544;1;MA;15;N; ;L;loukkaantunut;   ;            ;
6903396;11646830;11484545;1;KU;32;N; ;0;ei henkilövahinkoa;SF ;            ;14
6903396;11646831;11484546;2;KU;23;M; ;0;ei henkilövahinkoa;SF ;            ;5
6903396;11646832;11484547;3;KU;24;N; ;0;ei henkilövahinkoa;SF ;            ;
6912262;11646833;11484548;1;KU;58;M; ;L;loukkaantunut;SF ;AB          ;40
6862495;11646836;11484551;1;KU;15;M; ;L;loukkaantunut;   ;            ;0
6862495;11646836;11484552;1;MA;17;N; ;L;loukkaantunut;   ;            ;
6791485;11646837;11484553;1;KU;16;M; ;L;loukkaantunut;   ;A1          ;1
6911989;11646840;11484556;1;KU;15;M;X;L;loukkaantunut;SF ;AM          ;0
6911989;11646840;11484557;1;MA;14;N; ;L;loukkaantunut;SF ;            ;
6903397;11646841;11484558;1;KU;30;M; ;0;ei henkilövahinkoa;SF ;            ;11
6890775;11646842;11484559;1;KU;43;N; ;0;ei henkilövahinkoa;SF ;B           ;25
6890775;11646843;11484560;2;KU;56;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;38
6903398;11646846;11484563;1;XX;; ; ;-;NA;   ;            ;
6903398;11646847;11484564;2;XX;; ; ;-;NA;   ;            ;
6902428;11646848;11484565;2;XX;; ; ;-;NA;   ;            ;
6903724;11646849;11484566;1;KU;27;N; ;L;loukkaantunut;SF ;            ;2
6813566;11646851;11484568;1;KU;23;N; ;0;ei henkilövahinkoa;SF ;B           ;5
6813566;11646851;11484569;1;MA;25;M; ;0;ei henkilövahinkoa;SF ;            ;
6813566;11646852;11484570;2;KU;39;M; ;L;loukkaantunut;SF ;            ;
6788780;11646853;11484571;1;KU;15;M; ;0;ei henkilövahinkoa;SF ;AM          ;
6788780;11646854;11484572;2;KU;18;M; ;0;ei henkilövahinkoa;SF ;BC          ;
6770738;11646857;11484575;1;KU;28;M; ;0;ei henkilövahinkoa;SF ;            ;10
6912232;11646858;11484576;1;KU;42;M;O;0;ei henkilövahinkoa;   ;EI          ;
6902794;11646859;11484577;1;KU;59;M; ;0;ei henkilövahinkoa;   ;AB          ;
6911991;11646860;11484578;1;KU;69;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;47
6911991;11646860;11484579;1;MA;63;N; ;0;ei henkilövahinkoa;SF ;            ;
6911991;11646860;11484580;1;MA;64;M; ;0;ei henkilövahinkoa;SF ;            ;
6911991;11646861;11484581;2;KU;74;N; ;0;ei henkilövahinkoa;SF ;AB          ;41
6913066;11646862;11484582;1;KU;64;N; ;0;ei henkilövahinkoa;SF ;AB          ;29
6913066;11646863;11484583;2;KU;19;M; ;0;ei henkilövahinkoa;SF ;A2B         ;
6913067;11646864;11484584;1;KU;69;M; ;0;ei henkilövahinkoa;SF ;ABE         ;45
6913067;11647076;11484585;2;KU;50;M; ;0;ei henkilövahinkoa;SF ;ABEC1EC     ;32
6910825;11647077;11484586;1;KU;55;M; ;0;ei henkilövahinkoa;SF ;ABE         ;37
6910825;11647078;11484587;2;KU;56;M; ;0;ei henkilövahinkoa;SF ;A1BED1EDLT  ;38
6910825;11647079;11484588;3;KU;20;M; ;0;ei henkilövahinkoa;SF ;C1          ;
6810384;11647080;11484589;1;KU;51;M; ;0;ei henkilövahinkoa;SF ;ABECEDE     ;29
6810384;11647081;11484590;2;KU;20;M;X;K;kuollut;SF ;A2B         ;4
6866777;11647082;11484591;1;KU;31;N; ;0;ei henkilövahinkoa;SF ;            ;13
6866777;11647083;11484592;2;KU;58;M; ;0;ei henkilövahinkoa;SF ;            ;29
6867534;11647084;11484593;1;KU;45;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;27
6912945;11647090;11484600;1;KU;64;N; ;0;ei henkilövahinkoa;SF ;            ;26
6912945;11647091;11484601;2;KU;45;M; ;0;ei henkilövahinkoa;SF ;            ;28
6890655;11647093;11484603;1;KU;45;N; ;0;ei henkilövahinkoa;SF ;ABE         ;28
6890655;11647094;11484604;2;KU;17;N; ;0;ei henkilövahinkoa;SF ;AM          ;
6890655;11647095;11484605;3;KU;32;M; ;0;ei henkilövahinkoa;SF ;BECE        ;14
6892398;11647096;11484606;1;KU;33;N; ;0;ei henkilövahinkoa;SF ;B           ;10
