Onnett_id;Osall_id;Osnro;Oslaji;Oslajisel;Peräv;Perävsel;Ajolaji;Ajolajisel;Kuollut;Loukk;Ajoneuvika;Ajoneuvmas
6660819;11588902;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6660819;11588903;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6660820;11588904;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6550144;11588905;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;12900
6550144;11588906;2;32;kuorma-auto;1;puoliperävaunu;-1;Ei arvoa;0;0;;
6688447;11588914;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;16;1305
6688447;11588915;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;14;1485
6718450;11588917;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1539
6718450;11588918;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;23;1370
6688448;11588919;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;1380
6688448;11588920;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6716542;11588924;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;2162
6716542;11588925;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;13;1715
6621663;11588926;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;1607
6621663;11588927;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1840
6688456;11588928;1;12;mopedi;-1;Ei arvoa;-1;Ei arvoa;0;0;5;96
6688456;11588929;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1100
6685624;11588938;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6685624;11588939;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;7400
6688457;11588942;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1800
6685625;11588944;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1490
6718457;11589159;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;1256
6718457;11589160;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;1540
6685627;11589165;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;12;1780
6685627;11589166;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1773
6696464;11589167;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;10;1545
6685628;11589168;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6685628;11589169;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6655893;11589172;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6736450;11589177;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;37;1310
6736450;11589178;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1418
6718339;11589181;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;1581
6718339;11589182;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1264
6768957;11589183;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6740859;11589184;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1245
6740859;11589185;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;12;1460
6688468;11589186;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;15;1520
6688468;11589187;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;1229
6716431;11589188;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1126
6716431;11589189;2;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;;
6660780;11589195;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6685600;11589199;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;1164
6685600;11589200;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;932
6540370;11589227;1;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;1;1702
6540370;11589228;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1546
6586300;11589229;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;1335
6586300;11589444;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1465
6586300;11589445;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6586300;11589446;4;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;0;1400
6586300;11589447;5;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;11762
6653149;11589448;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6653149;11589449;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6685589;11589452;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6685589;11589453;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1812
6688475;11589454;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6685590;11589455;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1917
6685590;11589456;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1935
6716438;11589457;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;1555
6716438;11589458;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1495
6716439;11589459;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1271
6716439;11589460;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6682482;11589461;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1262
6682482;11589462;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1275
6682482;11589463;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1074
6682482;11589464;4;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1435
6655853;11589465;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;1310
6655853;11589466;2;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;1;1592
6575423;11589470;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1150
6575423;11589471;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;2590
6621749;11589474;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6575429;11589479;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6575429;11589480;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6768986;11589482;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6688484;11589483;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;14;985
6688484;11589484;2;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;0;1812
6688485;11589485;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1055
6688485;11589486;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1101
6742378;11589487;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;2175
6742378;11589488;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;1543
6736554;11589492;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6736554;11589493;2;32;kuorma-auto;2;varsinainen perävaunu;1;ammattimaisessa ajossa;0;0;1;13900
6716452;11589494;1;31;pakettiauto;3;kevytperävaunu;-1;Ei arvoa;0;0;3;2060
6716452;11589495;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;12;1449
6716453;11589496;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1295
6716453;11589497;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;21;1020
6655868;11589501;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;16;1134
6685596;11589504;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1735
6685596;11589505;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6655870;11589506;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;2600
6655870;11589507;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1735
6660775;11589508;1;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;0;1854
6660775;11589509;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1480
6620570;11589510;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1885
6620570;11589511;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6685597;11589512;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6660776;11589513;1;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6660776;11589514;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6688486;11589728;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;13;1370
6688486;11589729;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;12;1855
6744234;11589730;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6744234;11589731;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6740757;11589732;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;21;1020
6740757;11589733;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1385
6740758;11589734;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1085
6688495;11589735;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1132
6688495;11589736;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;16;1634
6716462;11589744;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6540408;11589751;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;1168
6540408;11589752;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1325
6742387;11589755;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6742387;11589756;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6740759;11589757;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;15;1390
6735220;11589758;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1467
6735220;11589759;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;2007
6744368;11589761;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;14;1610
6744368;11589762;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6769006;11589763;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;1605
6769006;11589764;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1420
6742389;11589771;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;1278
6742389;11589772;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6718364;11589777;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6718364;11589778;2;50;raitiovaunu;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;;
7217376;12823095;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6685689;11589780;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1330
6685689;11589781;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1680
6660728;11589782;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;1371
6660728;11589783;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6660729;11589786;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6660730;11589790;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1008
6660730;11589791;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6716469;11589792;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;1290
6716469;11589793;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1385
6722246;11590015;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1095
6685691;11590016;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;15;1035
6685691;11590017;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;19;1250
6685691;11590018;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6718365;11590019;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;4;15100
6718365;11590020;2;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;0;1342
6742266;11590021;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1340
6742266;11590022;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;13;1467
6544471;11590023;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1324
6740779;11590028;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6660743;11590032;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;1310
6660743;11590033;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;1240
6716477;11590034;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;985
6716477;11590035;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1410
6688519;11590036;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;975
6688519;11590037;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1381
6770539;11590044;1;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;11800
6770539;11590045;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6728747;11590053;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1337
6728747;11590054;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6728747;11590055;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;1380
6728747;11590056;4;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1660
6793437;11590063;1;21;moottoripyörä;-1;Ei arvoa;-1;Ei arvoa;0;1;7;202
6718375;11590064;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;1;1795
6660745;11590069;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1735
6660745;11590070;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1545
6685680;11590073;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;1370
6685680;11590074;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6768908;11590077;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1690
6768908;11590078;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1570
6740784;11590294;1;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;11965
6740784;11590295;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1677
6716362;11590296;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;13;935
6716362;11590297;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;1257
6718388;11590298;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1989
6718388;11590299;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6660723;11590300;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1590
6660723;11590301;2;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;3;2420
6663991;11590302;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1625
6663991;11590303;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1541
6660724;11590307;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;13000
6660724;11590308;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1234
6768911;11590315;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6768911;11590316;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6682527;11590319;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;1790
6682527;11590320;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;12;1635
6740785;11590321;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;2150
6740785;11590322;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1502
6688546;11590325;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;1235
6688546;11590326;2;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;9;12450
6716372;11590327;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;1170
6716372;11590328;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6696443;11590329;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;1712
6696443;11590330;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1360
6651730;11590333;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;23;1500
6651730;11590334;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1605
6660704;11590343;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6740794;11590347;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6716373;11590348;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;2300
6716373;11590349;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6655911;11590350;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;1426
6655911;11590351;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;18;1230
6718266;11590357;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6578086;11590358;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;1790
6578086;11590359;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;1505
6612658;11590361;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6612658;11590362;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;1345
6621824;11590363;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6621824;11590364;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1554
6523664;11590579;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6505237;11590582;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6578071;11590585;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6578071;11590586;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;1420
6578071;11590587;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;1115
7217375;12792240;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;14500
7217375;12819110;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;880
6578072;11590589;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1360
6578072;11590590;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;1734
6620519;11590591;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;16;1483
6656017;11590592;1;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;;
6656017;11590593;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;13;1222
6656018;11590600;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;1339
6656018;11590601;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1725
6660689;11590602;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1409
6660689;11590603;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;1695
6656003;11590619;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1295
6656003;11590620;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1167
6688575;11590621;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;10200
6688575;11590622;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6656004;11590625;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;1260
6656004;11590626;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6740678;11590631;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1480
6740678;11590632;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;16;1035
6742284;11590640;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;13;1205
6742284;11590641;2;31;pakettiauto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;7;1780
6768946;11590645;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;15;1075
6768946;11590858;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1425
6740679;11590859;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1708
6740679;11590860;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;22;1400
6621813;11590861;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;18;1425
6621813;11590862;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6685749;11590863;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;;;;
6685749;11590864;2;43;muu moottorikäyttöinen ajoneuvo;-1;Ei arvoa;-1;Ei arvoa;;;;
6621789;11590876;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1320
6621789;11590877;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1840
6621789;11590878;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;1646
6740690;11590879;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6660650;11590883;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1352
6660650;11590884;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;977
6722268;11590888;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;2060
6722268;11590889;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1500
6578053;11590890;1;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;12;9900
6578053;11590891;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6613439;11590892;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;19;1005
6613439;11590893;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1581
6716391;11590894;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6620547;11590897;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;1503
6620547;11590898;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;;;;
6611809;11590899;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;2053
6611809;11590900;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6620420;11590901;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;2200
6620420;11590902;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;15;1152
6660651;11590903;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1980
6660651;11590904;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;1375
6656100;11590907;1;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;7;7800
6656100;11590908;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1870
6688594;11590909;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6685726;11590910;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6688595;11590915;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;13900
6688595;11590916;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1672
6660638;11590920;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;;
6660638;11590921;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6656102;11590924;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;1880
6656102;11590925;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1955
6655975;11590928;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;13;1385
6655975;11590929;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6660639;11591147;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;1530
6660639;11591148;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1872
6655976;11591149;1;99;tuntematon kulkuväline;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6660640;11591150;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1174
6660640;11591151;2;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;6;12100
6685727;11591152;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1955
6685727;11591153;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;1257
6740697;11591154;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6663149;11591157;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;15;1410
6663149;11591158;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1262
6656078;11591159;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;1485
6656078;11591160;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;1502
6656078;11591161;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1277
6656078;11591162;4;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1426
